EVENT	ROUND	SCORE	TIME	NAME	SUBMITTER	ENTITY	REFERENT	SELECTED	SHAPE	EDGE_COUNT	SIZE	RED	GREEN	BLUE	ALPHA	HUE	SATURATION	BRIGHTNESS	POSITION_X	POSITION_Y
1	1	0	11.46	nextturn.request	A	1	false	false	temple	16	0.04	255	31	0	255	0.020261437	1.0	1.0	0.4	0.35
1	1	0	11.46	nextturn.request	A	2	false	false	goose	12	0.01	255	122	0	255	0.07973856	1.0	1.0	0.75	0.9
1	1	0	11.46	nextturn.request	A	3	false	false	mountain	7	0.0225	255	19	0	255	0.0124183	1.0	1.0	0.925	0.725
1	1	0	11.46	nextturn.request	A	4	false	false	arrow	8	0.04	255	0	19	255	0.98758173	1.0	1.0	0.35	0.65
1	1	0	11.46	nextturn.request	A	5	true	false	chicken	12	0.0225	35	0	255	255	0.6895425	1.0	1.0	0.575	0.575
1	1	0	11.46	nextturn.request	A	6	false	false	barn	6	0.01	0	226	255	255	0.5189543	1.0	1.0	0.65	0.3
1	1	0	11.46	nextturn.request	A	7	false	false	rock	7	0.0225	84	0	255	255	0.7215686	1.0	1.0	0.725	0.725
1	1	0	11.46	nextturn.request	A	8	false	false	chevron	6	0.04	0	255	23	255	0.34836602	1.0	1.0	0.15	0.55
1	1	0	11.46	nextturn.request	A	9	false	false	giraffe	9	0.01	0	249	255	255	0.50392157	1.0	1.0	0.65	0.2
1	1	0	11.46	nextturn.request	A	10	false	false	head	10	0.04	255	65	0	255	0.042483658	1.0	1.0	0.85	0.25
1	1	0	11.46	nextturn.request	A	11	false	false	bridge	12	0.01	255	0	0	255	0.0	1.0	1.0	0.05	0.25
1	1	0	11.46	nextturn.request	A	12	false	false	wedge	6	0.0225	255	0	55	255	0.9640523	1.0	1.0	0.125	0.825
1	1	0	11.46	nextturn.request	A	13	false	false	crown	10	0.01	109	255	0	255	0.26209152	1.0	1.0	0.3	0.8
1	1	0	11.46	nextturn.request	A	14	false	false	spikes	13	0.0225	255	198	0	255	0.12941177	1.0	1.0	0.325	0.925
1	1	0	11.46	nextturn.request	A	15	false	false	lozenge	6	0.04	0	5	255	255	0.6633987	1.0	1.0	0.5	0.15
1	1	0	11.46	nextturn.request	A	16	false	false	monitor	8	0.0225	255	165	0	255	0.10784314	1.0	1.0	0.225	0.125
1	1	0	11.46	nextturn.request	A	17	false	false	boat	9	0.04	129	255	0	255	0.24901962	1.0	1.0	0.55	0.9
1	1	0	11.46	nextturn.request	A	18	false	false	chicken	12	0.01	0	255	209	255	0.4699346	1.0	1.0	0.85	0.95
1	1	0	11.46	nextturn.request	A	19	false	false	head	10	0.0225	255	0	241	255	0.84248364	1.0	1.0	0.675	0.075
1	1	0	11.46	nextturn.request	A	20	false	false	chevron	6	0.04	125	0	255	255	0.74836606	1.0	1.0	0.9	0.55
2	1	0	19.572	selection.request	B	1	false	false	temple	16	0.04	255	31	0	255	0.020261437	1.0	1.0	0.4	0.35
2	1	0	19.572	selection.request	B	2	false	false	goose	12	0.01	255	122	0	255	0.07973856	1.0	1.0	0.75	0.9
2	1	0	19.572	selection.request	B	3	false	false	mountain	7	0.0225	255	19	0	255	0.0124183	1.0	1.0	0.925	0.725
2	1	0	19.572	selection.request	B	4	false	false	arrow	8	0.04	255	0	19	255	0.98758173	1.0	1.0	0.35	0.65
2	1	0	19.572	selection.request	B	5	true	true	chicken	12	0.0225	35	0	255	255	0.6895425	1.0	1.0	0.175	0.275
2	1	0	19.572	selection.request	B	6	false	false	barn	6	0.01	0	226	255	255	0.5189543	1.0	1.0	0.65	0.3
2	1	0	19.572	selection.request	B	7	false	false	rock	7	0.0225	84	0	255	255	0.7215686	1.0	1.0	0.725	0.725
2	1	0	19.572	selection.request	B	8	false	false	chevron	6	0.04	0	255	23	255	0.34836602	1.0	1.0	0.15	0.55
2	1	0	19.572	selection.request	B	9	false	false	giraffe	9	0.01	0	249	255	255	0.50392157	1.0	1.0	0.65	0.2
2	1	0	19.572	selection.request	B	10	false	false	head	10	0.04	255	65	0	255	0.042483658	1.0	1.0	0.85	0.25
2	1	0	19.572	selection.request	B	11	false	false	bridge	12	0.01	255	0	0	255	0.0	1.0	1.0	0.05	0.25
2	1	0	19.572	selection.request	B	12	false	false	wedge	6	0.0225	255	0	55	255	0.9640523	1.0	1.0	0.125	0.825
2	1	0	19.572	selection.request	B	13	false	false	crown	10	0.01	109	255	0	255	0.26209152	1.0	1.0	0.3	0.8
2	1	0	19.572	selection.request	B	14	false	false	spikes	13	0.0225	255	198	0	255	0.12941177	1.0	1.0	0.325	0.925
2	1	0	19.572	selection.request	B	15	false	false	lozenge	6	0.04	0	5	255	255	0.6633987	1.0	1.0	0.5	0.15
2	1	0	19.572	selection.request	B	16	false	false	monitor	8	0.0225	255	165	0	255	0.10784314	1.0	1.0	0.225	0.125
2	1	0	19.572	selection.request	B	17	false	false	boat	9	0.04	129	255	0	255	0.24901962	1.0	1.0	0.55	0.9
2	1	0	19.572	selection.request	B	18	false	false	chicken	12	0.01	0	255	209	255	0.4699346	1.0	1.0	0.85	0.95
2	1	0	19.572	selection.request	B	19	false	false	head	10	0.0225	255	0	241	255	0.84248364	1.0	1.0	0.675	0.075
2	1	0	19.572	selection.request	B	20	false	false	chevron	6	0.04	125	0	255	255	0.74836606	1.0	1.0	0.9	0.55
3	1	1	22.489	completedturn.request	A	1	false	false	temple	16	0.04	255	31	0	255	0.020261437	1.0	1.0	0.4	0.35
3	1	1	22.489	completedturn.request	A	2	false	false	goose	12	0.01	255	122	0	255	0.07973856	1.0	1.0	0.75	0.9
3	1	1	22.489	completedturn.request	A	3	false	false	mountain	7	0.0225	255	19	0	255	0.0124183	1.0	1.0	0.925	0.725
3	1	1	22.489	completedturn.request	A	4	false	false	arrow	8	0.04	255	0	19	255	0.98758173	1.0	1.0	0.35	0.65
3	1	1	22.489	completedturn.request	A	5	true	false	chicken	12	0.0225	35	0	255	255	0.6895425	1.0	1.0	0.175	0.275
3	1	1	22.489	completedturn.request	A	6	false	false	barn	6	0.01	0	226	255	255	0.5189543	1.0	1.0	0.65	0.3
3	1	1	22.489	completedturn.request	A	7	false	false	rock	7	0.0225	84	0	255	255	0.7215686	1.0	1.0	0.725	0.725
3	1	1	22.489	completedturn.request	A	8	false	false	chevron	6	0.04	0	255	23	255	0.34836602	1.0	1.0	0.15	0.55
3	1	1	22.489	completedturn.request	A	9	false	false	giraffe	9	0.01	0	249	255	255	0.50392157	1.0	1.0	0.65	0.2
3	1	1	22.489	completedturn.request	A	10	false	false	head	10	0.04	255	65	0	255	0.042483658	1.0	1.0	0.85	0.25
3	1	1	22.489	completedturn.request	A	11	false	false	bridge	12	0.01	255	0	0	255	0.0	1.0	1.0	0.05	0.25
3	1	1	22.489	completedturn.request	A	12	false	false	wedge	6	0.0225	255	0	55	255	0.9640523	1.0	1.0	0.125	0.825
3	1	1	22.489	completedturn.request	A	13	false	false	crown	10	0.01	109	255	0	255	0.26209152	1.0	1.0	0.3	0.8
3	1	1	22.489	completedturn.request	A	14	false	false	spikes	13	0.0225	255	198	0	255	0.12941177	1.0	1.0	0.325	0.925
3	1	1	22.489	completedturn.request	A	15	false	false	lozenge	6	0.04	0	5	255	255	0.6633987	1.0	1.0	0.5	0.15
3	1	1	22.489	completedturn.request	A	16	false	false	monitor	8	0.0225	255	165	0	255	0.10784314	1.0	1.0	0.225	0.125
3	1	1	22.489	completedturn.request	A	17	false	false	boat	9	0.04	129	255	0	255	0.24901962	1.0	1.0	0.55	0.9
3	1	1	22.489	completedturn.request	A	18	false	false	chicken	12	0.01	0	255	209	255	0.4699346	1.0	1.0	0.85	0.95
3	1	1	22.489	completedturn.request	A	19	false	false	head	10	0.0225	255	0	241	255	0.84248364	1.0	1.0	0.675	0.075
3	1	1	22.489	completedturn.request	A	20	false	false	chevron	6	0.04	125	0	255	255	0.74836606	1.0	1.0	0.9	0.55
4	2	1	24.985	nextturn.request	B	1	false	false	temple	16	0.04	255	31	0	255	0.020261437	1.0	1.0	0.4	0.35
4	2	1	24.985	nextturn.request	B	2	false	false	goose	12	0.01	255	122	0	255	0.07973856	1.0	1.0	0.75	0.9
4	2	1	24.985	nextturn.request	B	3	false	false	mountain	7	0.0225	255	19	0	255	0.0124183	1.0	1.0	0.925	0.725
4	2	1	24.985	nextturn.request	B	4	false	false	arrow	8	0.04	255	0	19	255	0.98758173	1.0	1.0	0.35	0.65
4	2	1	24.985	nextturn.request	B	5	false	false	chicken	12	0.0225	35	0	255	255	0.6895425	1.0	1.0	0.175	0.275
4	2	1	24.985	nextturn.request	B	6	true	false	barn	6	0.01	0	226	255	255	0.5189543	1.0	1.0	0.65	0.3
4	2	1	24.985	nextturn.request	B	7	false	false	rock	7	0.0225	84	0	255	255	0.7215686	1.0	1.0	0.725	0.725
4	2	1	24.985	nextturn.request	B	8	false	false	chevron	6	0.04	0	255	23	255	0.34836602	1.0	1.0	0.15	0.55
4	2	1	24.985	nextturn.request	B	9	false	false	giraffe	9	0.01	0	249	255	255	0.50392157	1.0	1.0	0.65	0.2
4	2	1	24.985	nextturn.request	B	10	false	false	head	10	0.04	255	65	0	255	0.042483658	1.0	1.0	0.85	0.25
4	2	1	24.985	nextturn.request	B	11	false	false	bridge	12	0.01	255	0	0	255	0.0	1.0	1.0	0.05	0.25
4	2	1	24.985	nextturn.request	B	12	false	false	wedge	6	0.0225	255	0	55	255	0.9640523	1.0	1.0	0.125	0.825
4	2	1	24.985	nextturn.request	B	13	false	false	crown	10	0.01	109	255	0	255	0.26209152	1.0	1.0	0.3	0.8
4	2	1	24.985	nextturn.request	B	14	false	false	spikes	13	0.0225	255	198	0	255	0.12941177	1.0	1.0	0.325	0.925
4	2	1	24.985	nextturn.request	B	15	false	false	lozenge	6	0.04	0	5	255	255	0.6633987	1.0	1.0	0.5	0.15
4	2	1	24.985	nextturn.request	B	16	false	false	monitor	8	0.0225	255	165	0	255	0.10784314	1.0	1.0	0.225	0.125
4	2	1	24.985	nextturn.request	B	17	false	false	boat	9	0.04	129	255	0	255	0.24901962	1.0	1.0	0.55	0.9
4	2	1	24.985	nextturn.request	B	18	false	false	chicken	12	0.01	0	255	209	255	0.4699346	1.0	1.0	0.85	0.95
4	2	1	24.985	nextturn.request	B	19	false	false	head	10	0.0225	255	0	241	255	0.84248364	1.0	1.0	0.675	0.075
4	2	1	24.985	nextturn.request	B	20	false	false	chevron	6	0.04	125	0	255	255	0.74836606	1.0	1.0	0.9	0.55
5	2	1	35.655	selection.request	A	1	false	false	temple	16	0.04	255	31	0	255	0.020261437	1.0	1.0	0.4	0.35
5	2	1	35.655	selection.request	A	2	false	false	goose	12	0.01	255	122	0	255	0.07973856	1.0	1.0	0.75	0.9
5	2	1	35.655	selection.request	A	3	false	false	mountain	7	0.0225	255	19	0	255	0.0124183	1.0	1.0	0.925	0.725
5	2	1	35.655	selection.request	A	4	false	false	arrow	8	0.04	255	0	19	255	0.98758173	1.0	1.0	0.35	0.65
5	2	1	35.655	selection.request	A	5	false	false	chicken	12	0.0225	35	0	255	255	0.6895425	1.0	1.0	0.175	0.275
5	2	1	35.655	selection.request	A	6	true	true	barn	6	0.01	0	226	255	255	0.5189543	1.0	1.0	0.75	0.45
5	2	1	35.655	selection.request	A	7	false	false	rock	7	0.0225	84	0	255	255	0.7215686	1.0	1.0	0.725	0.725
5	2	1	35.655	selection.request	A	8	false	false	chevron	6	0.04	0	255	23	255	0.34836602	1.0	1.0	0.15	0.55
5	2	1	35.655	selection.request	A	9	false	false	giraffe	9	0.01	0	249	255	255	0.50392157	1.0	1.0	0.65	0.2
5	2	1	35.655	selection.request	A	10	false	false	head	10	0.04	255	65	0	255	0.042483658	1.0	1.0	0.85	0.25
5	2	1	35.655	selection.request	A	11	false	false	bridge	12	0.01	255	0	0	255	0.0	1.0	1.0	0.05	0.25
5	2	1	35.655	selection.request	A	12	false	false	wedge	6	0.0225	255	0	55	255	0.9640523	1.0	1.0	0.125	0.825
5	2	1	35.655	selection.request	A	13	false	false	crown	10	0.01	109	255	0	255	0.26209152	1.0	1.0	0.3	0.8
5	2	1	35.655	selection.request	A	14	false	false	spikes	13	0.0225	255	198	0	255	0.12941177	1.0	1.0	0.325	0.925
5	2	1	35.655	selection.request	A	15	false	false	lozenge	6	0.04	0	5	255	255	0.6633987	1.0	1.0	0.5	0.15
5	2	1	35.655	selection.request	A	16	false	false	monitor	8	0.0225	255	165	0	255	0.10784314	1.0	1.0	0.225	0.125
5	2	1	35.655	selection.request	A	17	false	false	boat	9	0.04	129	255	0	255	0.24901962	1.0	1.0	0.55	0.9
5	2	1	35.655	selection.request	A	18	false	false	chicken	12	0.01	0	255	209	255	0.4699346	1.0	1.0	0.85	0.95
5	2	1	35.655	selection.request	A	19	false	false	head	10	0.0225	255	0	241	255	0.84248364	1.0	1.0	0.675	0.075
5	2	1	35.655	selection.request	A	20	false	false	chevron	6	0.04	125	0	255	255	0.74836606	1.0	1.0	0.9	0.55
6	2	2	38.307	completedturn.request	B	1	false	false	temple	16	0.04	255	31	0	255	0.020261437	1.0	1.0	0.4	0.35
6	2	2	38.307	completedturn.request	B	2	false	false	goose	12	0.01	255	122	0	255	0.07973856	1.0	1.0	0.75	0.9
6	2	2	38.307	completedturn.request	B	3	false	false	mountain	7	0.0225	255	19	0	255	0.0124183	1.0	1.0	0.925	0.725
6	2	2	38.307	completedturn.request	B	4	false	false	arrow	8	0.04	255	0	19	255	0.98758173	1.0	1.0	0.35	0.65
6	2	2	38.307	completedturn.request	B	5	false	false	chicken	12	0.0225	35	0	255	255	0.6895425	1.0	1.0	0.175	0.275
6	2	2	38.307	completedturn.request	B	6	true	false	barn	6	0.01	0	226	255	255	0.5189543	1.0	1.0	0.75	0.45
6	2	2	38.307	completedturn.request	B	7	false	false	rock	7	0.0225	84	0	255	255	0.7215686	1.0	1.0	0.725	0.725
6	2	2	38.307	completedturn.request	B	8	false	false	chevron	6	0.04	0	255	23	255	0.34836602	1.0	1.0	0.15	0.55
6	2	2	38.307	completedturn.request	B	9	false	false	giraffe	9	0.01	0	249	255	255	0.50392157	1.0	1.0	0.65	0.2
6	2	2	38.307	completedturn.request	B	10	false	false	head	10	0.04	255	65	0	255	0.042483658	1.0	1.0	0.85	0.25
6	2	2	38.307	completedturn.request	B	11	false	false	bridge	12	0.01	255	0	0	255	0.0	1.0	1.0	0.05	0.25
6	2	2	38.307	completedturn.request	B	12	false	false	wedge	6	0.0225	255	0	55	255	0.9640523	1.0	1.0	0.125	0.825
