EVENT	ROUND	SCORE	TIME	NAME	SUBMITTER	ENTITY	REFERENT	SELECTED	SHAPE	EDGE_COUNT	SIZE	RED	GREEN	BLUE	ALPHA	HUE	SATURATION	BRIGHTNESS	POSITION_X	POSITION_Y
1	1	0	8.992	nextturn.request	A	1	false	false	boat	9	0.0225	201	255	0	255	0.2019608	1.0	1.0	0.525	0.375
1	1	0	8.992	nextturn.request	A	2	false	false	spikes	13	0.01	159	255	0	255	0.22941177	1.0	1.0	0.15	0.75
1	1	0	8.992	nextturn.request	A	3	false	false	chicken	12	0.04	0	196	255	255	0.53856206	1.0	1.0	0.85	0.55
1	1	0	8.992	nextturn.request	A	4	false	false	giraffe	9	0.0225	188	255	0	255	0.21045752	1.0	1.0	0.925	0.225
1	1	0	8.992	nextturn.request	A	5	false	false	temple	16	0.01	116	0	255	255	0.7424836	1.0	1.0	0.55	0.25
1	1	0	8.992	nextturn.request	A	6	false	false	barn	6	0.04	0	255	130	255	0.41830066	1.0	1.0	0.45	0.55
1	1	0	8.992	nextturn.request	A	7	false	false	chevron	6	0.01	141	0	255	255	0.7588236	1.0	1.0	0.4	0.1
1	1	0	8.992	nextturn.request	A	8	true	false	monitor	8	0.04	0	255	65	255	0.37581697	1.0	1.0	0.25	0.15
1	1	0	8.992	nextturn.request	A	9	false	false	lozenge	6	0.0225	255	89	0	255	0.05816993	1.0	1.0	0.525	0.725
1	1	0	8.992	nextturn.request	A	10	false	false	goose	12	0.04	0	255	3	255	0.33529413	1.0	1.0	0.15	0.9
1	1	0	8.992	nextturn.request	A	11	false	false	rock	7	0.0225	255	0	240	255	0.84313726	1.0	1.0	0.125	0.475
1	1	0	8.992	nextturn.request	A	12	false	false	bridge	12	0.01	244	255	0	255	0.17385621	1.0	1.0	0.7	0.7
1	1	0	8.992	nextturn.request	A	13	false	false	mountain	7	0.0225	255	0	210	255	0.8627451	1.0	1.0	0.625	0.125
1	1	0	8.992	nextturn.request	A	14	false	false	wedge	6	0.04	0	255	31	255	0.35359478	1.0	1.0	0.9	0.75
1	1	0	8.992	nextturn.request	A	15	false	false	head	10	0.01	0	42	255	255	0.6392157	1.0	1.0	0.3	0.4
1	1	0	8.992	nextturn.request	A	16	false	false	crown	10	0.0225	255	101	0	255	0.06601307	1.0	1.0	0.075	0.625
1	1	0	8.992	nextturn.request	A	17	false	false	arrow	8	0.04	115	0	255	255	0.74183005	1.0	1.0	0.6	0.9
1	1	0	8.992	nextturn.request	A	18	false	false	wedge	6	0.01	0	255	216	255	0.4745098	1.0	1.0	0.25	0.75
1	1	0	8.992	nextturn.request	A	19	false	false	spikes	13	0.0225	0	255	95	255	0.39542484	1.0	1.0	0.125	0.325
1	1	0	8.992	nextturn.request	A	20	false	false	goose	12	0.04	0	17	255	255	0.65555555	1.0	1.0	0.4	0.9
2	1	0	22.907	selection.request	B	1	false	false	boat	9	0.0225	201	255	0	255	0.2019608	1.0	1.0	0.525	0.375
2	1	0	22.907	selection.request	B	2	false	false	spikes	13	0.01	159	255	0	255	0.22941177	1.0	1.0	0.15	0.75
2	1	0	22.907	selection.request	B	3	false	false	chicken	12	0.04	0	196	255	255	0.53856206	1.0	1.0	0.85	0.55
2	1	0	22.907	selection.request	B	4	false	false	giraffe	9	0.0225	188	255	0	255	0.21045752	1.0	1.0	0.925	0.225
2	1	0	22.907	selection.request	B	5	false	false	temple	16	0.01	116	0	255	255	0.7424836	1.0	1.0	0.55	0.25
2	1	0	22.907	selection.request	B	6	false	false	barn	6	0.04	0	255	130	255	0.41830066	1.0	1.0	0.45	0.55
2	1	0	22.907	selection.request	B	7	false	false	chevron	6	0.01	141	0	255	255	0.7588236	1.0	1.0	0.4	0.1
2	1	0	22.907	selection.request	B	8	true	true	monitor	8	0.04	0	255	65	255	0.37581697	1.0	1.0	0.65	0.55
2	1	0	22.907	selection.request	B	9	false	false	lozenge	6	0.0225	255	89	0	255	0.05816993	1.0	1.0	0.525	0.725
2	1	0	22.907	selection.request	B	10	false	false	goose	12	0.04	0	255	3	255	0.33529413	1.0	1.0	0.15	0.9
2	1	0	22.907	selection.request	B	11	false	false	rock	7	0.0225	255	0	240	255	0.84313726	1.0	1.0	0.125	0.475
2	1	0	22.907	selection.request	B	12	false	false	bridge	12	0.01	244	255	0	255	0.17385621	1.0	1.0	0.7	0.7
2	1	0	22.907	selection.request	B	13	false	false	mountain	7	0.0225	255	0	210	255	0.8627451	1.0	1.0	0.625	0.125
2	1	0	22.907	selection.request	B	14	false	false	wedge	6	0.04	0	255	31	255	0.35359478	1.0	1.0	0.9	0.75
2	1	0	22.907	selection.request	B	15	false	false	head	10	0.01	0	42	255	255	0.6392157	1.0	1.0	0.3	0.4
2	1	0	22.907	selection.request	B	16	false	false	crown	10	0.0225	255	101	0	255	0.06601307	1.0	1.0	0.075	0.625
2	1	0	22.907	selection.request	B	17	false	false	arrow	8	0.04	115	0	255	255	0.74183005	1.0	1.0	0.6	0.9
2	1	0	22.907	selection.request	B	18	false	false	wedge	6	0.01	0	255	216	255	0.4745098	1.0	1.0	0.25	0.75
2	1	0	22.907	selection.request	B	19	false	false	spikes	13	0.0225	0	255	95	255	0.39542484	1.0	1.0	0.125	0.325
2	1	0	22.907	selection.request	B	20	false	false	goose	12	0.04	0	17	255	255	0.65555555	1.0	1.0	0.4	0.9
3	1	1	24.998	completedturn.request	A	1	false	false	boat	9	0.0225	201	255	0	255	0.2019608	1.0	1.0	0.525	0.375
3	1	1	24.998	completedturn.request	A	2	false	false	spikes	13	0.01	159	255	0	255	0.22941177	1.0	1.0	0.15	0.75
3	1	1	24.998	completedturn.request	A	3	false	false	chicken	12	0.04	0	196	255	255	0.53856206	1.0	1.0	0.85	0.55
3	1	1	24.998	completedturn.request	A	4	false	false	giraffe	9	0.0225	188	255	0	255	0.21045752	1.0	1.0	0.925	0.225
3	1	1	24.998	completedturn.request	A	5	false	false	temple	16	0.01	116	0	255	255	0.7424836	1.0	1.0	0.55	0.25
3	1	1	24.998	completedturn.request	A	6	false	false	barn	6	0.04	0	255	130	255	0.41830066	1.0	1.0	0.45	0.55
3	1	1	24.998	completedturn.request	A	7	false	false	chevron	6	0.01	141	0	255	255	0.7588236	1.0	1.0	0.4	0.1
3	1	1	24.998	completedturn.request	A	8	true	false	monitor	8	0.04	0	255	65	255	0.37581697	1.0	1.0	0.65	0.55
3	1	1	24.998	completedturn.request	A	9	false	false	lozenge	6	0.0225	255	89	0	255	0.05816993	1.0	1.0	0.525	0.725
3	1	1	24.998	completedturn.request	A	10	false	false	goose	12	0.04	0	255	3	255	0.33529413	1.0	1.0	0.15	0.9
3	1	1	24.998	completedturn.request	A	11	false	false	rock	7	0.0225	255	0	240	255	0.84313726	1.0	1.0	0.125	0.475
3	1	1	24.998	completedturn.request	A	12	false	false	bridge	12	0.01	244	255	0	255	0.17385621	1.0	1.0	0.7	0.7
3	1	1	24.998	completedturn.request	A	13	false	false	mountain	7	0.0225	255	0	210	255	0.8627451	1.0	1.0	0.625	0.125
3	1	1	24.998	completedturn.request	A	14	false	false	wedge	6	0.04	0	255	31	255	0.35359478	1.0	1.0	0.9	0.75
3	1	1	24.998	completedturn.request	A	15	false	false	head	10	0.01	0	42	255	255	0.6392157	1.0	1.0	0.3	0.4
3	1	1	24.998	completedturn.request	A	16	false	false	crown	10	0.0225	255	101	0	255	0.06601307	1.0	1.0	0.075	0.625
3	1	1	24.998	completedturn.request	A	17	false	false	arrow	8	0.04	115	0	255	255	0.74183005	1.0	1.0	0.6	0.9
3	1	1	24.998	completedturn.request	A	18	false	false	wedge	6	0.01	0	255	216	255	0.4745098	1.0	1.0	0.25	0.75
3	1	1	24.998	completedturn.request	A	19	false	false	spikes	13	0.0225	0	255	95	255	0.39542484	1.0	1.0	0.125	0.325
3	1	1	24.998	completedturn.request	A	20	false	false	goose	12	0.04	0	17	255	255	0.65555555	1.0	1.0	0.4	0.9
4	2	1	27.166	nextturn.request	B	1	false	false	boat	9	0.0225	201	255	0	255	0.2019608	1.0	1.0	0.525	0.375
4	2	1	27.166	nextturn.request	B	2	false	false	spikes	13	0.01	159	255	0	255	0.22941177	1.0	1.0	0.15	0.75
4	2	1	27.166	nextturn.request	B	3	false	false	chicken	12	0.04	0	196	255	255	0.53856206	1.0	1.0	0.85	0.55
4	2	1	27.166	nextturn.request	B	4	false	false	giraffe	9	0.0225	188	255	0	255	0.21045752	1.0	1.0	0.925	0.225
4	2	1	27.166	nextturn.request	B	5	false	false	temple	16	0.01	116	0	255	255	0.7424836	1.0	1.0	0.55	0.25
