EVENT	ROUND	SCORE	TIME	NAME	SUBMITTER	ENTITY	REFERENT	SELECTED	SHAPE	EDGE_COUNT	SIZE	RED	GREEN	BLUE	ALPHA	HUE	SATURATION	BRIGHTNESS	POSITION_X	POSITION_Y
1	1	0	9.52	nextturn.request	A	1	false	false	boat	9	0.01	255	0	173	255	0.8869281	1.0	1.0	0.65	0.3
1	1	0	9.52	nextturn.request	A	2	false	false	head	10	0.04	0	255	116	255	0.40915033	1.0	1.0	0.7	0.6
1	1	0	9.52	nextturn.request	A	3	false	false	giraffe	9	0.0225	148	0	255	255	0.7633987	1.0	1.0	0.125	0.675
1	1	0	9.52	nextturn.request	A	4	false	false	lozenge	6	0.01	255	78	0	255	0.05098039	1.0	1.0	0.55	0.55
1	1	0	9.52	nextturn.request	A	5	false	false	goose	12	0.0225	255	0	144	255	0.90588236	1.0	1.0	0.075	0.275
1	1	0	9.52	nextturn.request	A	6	false	false	spikes	13	0.04	255	247	0	255	0.16143791	1.0	1.0	0.55	0.1
1	1	0	9.52	nextturn.request	A	7	false	false	wedge	6	0.01	173	255	0	255	0.22026145	1.0	1.0	0.55	0.7
1	1	0	9.52	nextturn.request	A	8	false	false	temple	16	0.04	255	31	0	255	0.020261437	1.0	1.0	0.3	0.65
1	1	0	9.52	nextturn.request	A	9	false	false	mountain	7	0.0225	0	255	102	255	0.4	1.0	1.0	0.875	0.325
1	1	0	9.52	nextturn.request	A	10	false	false	chicken	12	0.04	0	155	255	255	0.56535953	1.0	1.0	0.9	0.15
1	1	0	9.52	nextturn.request	A	11	false	false	chevron	6	0.01	0	255	118	255	0.41045752	1.0	1.0	0.2	0.15
1	1	0	9.52	nextturn.request	A	12	false	false	bridge	12	0.0225	7	255	0	255	0.32875815	1.0	1.0	0.825	0.925
1	1	0	9.52	nextturn.request	A	13	false	false	crown	10	0.04	82	0	255	255	0.7202614	1.0	1.0	0.1	0.85
1	1	0	9.52	nextturn.request	A	14	true	false	arrow	8	0.0225	147	0	255	255	0.7627451	1.0	1.0	0.375	0.825
1	1	0	9.52	nextturn.request	A	15	false	false	barn	6	0.01	255	0	73	255	0.95228755	1.0	1.0	0.25	0.4
