EVENT	ROUND	SCORE	TIME	NAME	SUBMITTER	ENTITY	REFERENT	SELECTED	SHAPE	EDGE_COUNT	SIZE	RED	GREEN	BLUE	ALPHA	HUE	SATURATION	BRIGHTNESS	POSITION_X	POSITION_Y
1	1	0	9.825	nextturn.request	A	1	false	false	giraffe	9	0.04	0	255	58	255	0.3712418	1.0	1.0	0.55	0.15
1	1	0	9.825	nextturn.request	A	2	false	false	crown	10	0.0225	255	253	0	255	0.16535948	1.0	1.0	0.225	0.475
1	1	0	9.825	nextturn.request	A	3	false	false	lozenge	6	0.01	0	205	255	255	0.53267974	1.0	1.0	0.7	0.55
1	1	0	9.825	nextturn.request	A	4	false	false	rock	7	0.0225	255	75	0	255	0.049019605	1.0	1.0	0.225	0.925
1	1	0	9.825	nextturn.request	A	5	false	false	bridge	12	0.04	255	0	83	255	0.94575167	1.0	1.0	0.8	0.75
1	1	0	9.825	nextturn.request	A	6	false	false	arrow	8	0.01	255	0	207	255	0.86470586	1.0	1.0	0.05	0.55
1	1	0	9.825	nextturn.request	A	7	false	false	chevron	6	0.04	118	0	255	255	0.74379086	1.0	1.0	0.2	0.65
1	1	0	9.825	nextturn.request	A	8	false	false	wedge	6	0.0225	0	18	255	255	0.654902	1.0	1.0	0.425	0.675
1	1	0	9.825	nextturn.request	A	9	false	false	mountain	7	0.01	255	0	228	255	0.8509804	1.0	1.0	0.95	0.05
1	1	0	9.825	nextturn.request	A	10	false	false	chicken	12	0.0225	246	255	0	255	0.17254901	1.0	1.0	0.725	0.425
1	1	0	9.825	nextturn.request	A	11	false	false	boat	9	0.04	0	255	191	255	0.45816994	1.0	1.0	0.45	0.9
1	1	0	9.825	nextturn.request	A	12	false	false	head	10	0.01	171	255	0	255	0.22156863	1.0	1.0	0.25	0.3
1	1	0	9.825	nextturn.request	A	13	false	false	barn	6	0.04	0	255	204	255	0.46666667	1.0	1.0	0.45	0.45
1	1	0	9.825	nextturn.request	A	14	false	false	goose	12	0.01	0	58	255	255	0.6287582	1.0	1.0	0.95	0.85
1	1	0	9.825	nextturn.request	A	15	false	false	spikes	13	0.0225	255	42	0	255	0.027450979	1.0	1.0	0.925	0.375
1	1	0	9.825	nextturn.request	A	16	false	false	monitor	8	0.04	176	0	255	255	0.78169936	1.0	1.0	0.35	0.15
1	1	0	9.825	nextturn.request	A	17	false	false	temple	16	0.0225	255	0	253	255	0.8346405	1.0	1.0	0.925	0.525
1	1	0	9.825	nextturn.request	A	18	true	false	boat	9	0.01	255	6	0	255	0.0039215684	1.0	1.0	0.05	0.3
1	1	0	9.825	nextturn.request	A	19	false	false	rock	7	0.04	255	0	3	255	0.99803925	1.0	1.0	0.6	0.7
1	1	0	9.825	nextturn.request	A	20	false	false	temple	16	0.01	149	255	0	255	0.23594773	1.0	1.0	0.15	0.1
2	1	0	55.658	selection.request	B	1	false	false	giraffe	9	0.04	0	255	58	255	0.3712418	1.0	1.0	0.55	0.15
2	1	0	55.658	selection.request	B	2	false	false	crown	10	0.0225	255	253	0	255	0.16535948	1.0	1.0	0.225	0.475
2	1	0	55.658	selection.request	B	3	false	false	lozenge	6	0.01	0	205	255	255	0.53267974	1.0	1.0	0.7	0.55
2	1	0	55.658	selection.request	B	4	false	false	rock	7	0.0225	255	75	0	255	0.049019605	1.0	1.0	0.225	0.925
2	1	0	55.658	selection.request	B	5	false	false	bridge	12	0.04	255	0	83	255	0.94575167	1.0	1.0	0.8	0.75
2	1	0	55.658	selection.request	B	6	false	false	arrow	8	0.01	255	0	207	255	0.86470586	1.0	1.0	0.05	0.55
2	1	0	55.658	selection.request	B	7	false	false	chevron	6	0.04	118	0	255	255	0.74379086	1.0	1.0	0.2	0.65
2	1	0	55.658	selection.request	B	8	false	false	wedge	6	0.0225	0	18	255	255	0.654902	1.0	1.0	0.425	0.675
2	1	0	55.658	selection.request	B	9	false	false	mountain	7	0.01	255	0	228	255	0.8509804	1.0	1.0	0.95	0.05
2	1	0	55.658	selection.request	B	10	false	false	chicken	12	0.0225	246	255	0	255	0.17254901	1.0	1.0	0.725	0.425
2	1	0	55.658	selection.request	B	11	false	false	boat	9	0.04	0	255	191	255	0.45816994	1.0	1.0	0.45	0.9
2	1	0	55.658	selection.request	B	12	false	false	head	10	0.01	171	255	0	255	0.22156863	1.0	1.0	0.25	0.3
2	1	0	55.658	selection.request	B	13	false	false	barn	6	0.04	0	255	204	255	0.46666667	1.0	1.0	0.45	0.45
2	1	0	55.658	selection.request	B	14	false	false	goose	12	0.01	0	58	255	255	0.6287582	1.0	1.0	0.95	0.85
2	1	0	55.658	selection.request	B	15	false	false	spikes	13	0.0225	255	42	0	255	0.027450979	1.0	1.0	0.925	0.375
2	1	0	55.658	selection.request	B	16	false	false	monitor	8	0.04	176	0	255	255	0.78169936	1.0	1.0	0.35	0.15
2	1	0	55.658	selection.request	B	17	false	false	temple	16	0.0225	255	0	253	255	0.8346405	1.0	1.0	0.925	0.525
2	1	0	55.658	selection.request	B	18	true	true	boat	9	0.01	255	6	0	255	0.0039215684	1.0	1.0	0.05	0.75
2	1	0	55.658	selection.request	B	19	false	false	rock	7	0.04	255	0	3	255	0.99803925	1.0	1.0	0.6	0.7
2	1	0	55.658	selection.request	B	20	false	false	temple	16	0.01	149	255	0	255	0.23594773	1.0	1.0	0.15	0.1
3	1	1	59.854	completedturn.request	A	1	false	false	giraffe	9	0.04	0	255	58	255	0.3712418	1.0	1.0	0.55	0.15
3	1	1	59.854	completedturn.request	A	2	false	false	crown	10	0.0225	255	253	0	255	0.16535948	1.0	1.0	0.225	0.475
3	1	1	59.854	completedturn.request	A	3	false	false	lozenge	6	0.01	0	205	255	255	0.53267974	1.0	1.0	0.7	0.55
3	1	1	59.854	completedturn.request	A	4	false	false	rock	7	0.0225	255	75	0	255	0.049019605	1.0	1.0	0.225	0.925
3	1	1	59.854	completedturn.request	A	5	false	false	bridge	12	0.04	255	0	83	255	0.94575167	1.0	1.0	0.8	0.75
3	1	1	59.854	completedturn.request	A	6	false	false	arrow	8	0.01	255	0	207	255	0.86470586	1.0	1.0	0.05	0.55
3	1	1	59.854	completedturn.request	A	7	false	false	chevron	6	0.04	118	0	255	255	0.74379086	1.0	1.0	0.2	0.65
3	1	1	59.854	completedturn.request	A	8	false	false	wedge	6	0.0225	0	18	255	255	0.654902	1.0	1.0	0.425	0.675
3	1	1	59.854	completedturn.request	A	9	false	false	mountain	7	0.01	255	0	228	255	0.8509804	1.0	1.0	0.95	0.05
3	1	1	59.854	completedturn.request	A	10	false	false	chicken	12	0.0225	246	255	0	255	0.17254901	1.0	1.0	0.725	0.425
3	1	1	59.854	completedturn.request	A	11	false	false	boat	9	0.04	0	255	191	255	0.45816994	1.0	1.0	0.45	0.9
3	1	1	59.854	completedturn.request	A	12	false	false	head	10	0.01	171	255	0	255	0.22156863	1.0	1.0	0.25	0.3
3	1	1	59.854	completedturn.request	A	13	false	false	barn	6	0.04	0	255	204	255	0.46666667	1.0	1.0	0.45	0.45
3	1	1	59.854	completedturn.request	A	14	false	false	goose	12	0.01	0	58	255	255	0.6287582	1.0	1.0	0.95	0.85
3	1	1	59.854	completedturn.request	A	15	false	false	spikes	13	0.0225	255	42	0	255	0.027450979	1.0	1.0	0.925	0.375
3	1	1	59.854	completedturn.request	A	16	false	false	monitor	8	0.04	176	0	255	255	0.78169936	1.0	1.0	0.35	0.15
3	1	1	59.854	completedturn.request	A	17	false	false	temple	16	0.0225	255	0	253	255	0.8346405	1.0	1.0	0.925	0.525
3	1	1	59.854	completedturn.request	A	18	true	false	boat	9	0.01	255	6	0	255	0.0039215684	1.0	1.0	0.05	0.75
3	1	1	59.854	completedturn.request	A	19	false	false	rock	7	0.04	255	0	3	255	0.99803925	1.0	1.0	0.6	0.7
3	1	1	59.854	completedturn.request	A	20	false	false	temple	16	0.01	149	255	0	255	0.23594773	1.0	1.0	0.15	0.1
4	2	1	62.132	nextturn.request	B	1	false	false	giraffe	9	0.04	0	255	58	255	0.3712418	1.0	1.0	0.55	0.15
4	2	1	62.132	nextturn.request	B	2	false	false	crown	10	0.0225	255	253	0	255	0.16535948	1.0	1.0	0.225	0.475
4	2	1	62.132	nextturn.request	B	3	false	false	lozenge	6	0.01	0	205	255	255	0.53267974	1.0	1.0	0.7	0.55
4	2	1	62.132	nextturn.request	B	4	false	false	rock	7	0.0225	255	75	0	255	0.049019605	1.0	1.0	0.225	0.925
4	2	1	62.132	nextturn.request	B	5	false	false	bridge	12	0.04	255	0	83	255	0.94575167	1.0	1.0	0.8	0.75
4	2	1	62.132	nextturn.request	B	6	false	false	arrow	8	0.01	255	0	207	255	0.86470586	1.0	1.0	0.05	0.55
4	2	1	62.132	nextturn.request	B	7	false	false	chevron	6	0.04	118	0	255	255	0.74379086	1.0	1.0	0.2	0.65
4	2	1	62.132	nextturn.request	B	8	false	false	wedge	6	0.0225	0	18	255	255	0.654902	1.0	1.0	0.425	0.675
4	2	1	62.132	nextturn.request	B	9	false	false	mountain	7	0.01	255	0	228	255	0.8509804	1.0	1.0	0.95	0.05
4	2	1	62.132	nextturn.request	B	10	false	false	chicken	12	0.0225	246	255	0	255	0.17254901	1.0	1.0	0.725	0.425
4	2	1	62.132	nextturn.request	B	11	false	false	boat	9	0.04	0	255	191	255	0.45816994	1.0	1.0	0.45	0.9
4	2	1	62.132	nextturn.request	B	12	false	false	head	10	0.01	171	255	0	255	0.22156863	1.0	1.0	0.25	0.3
4	2	1	62.132	nextturn.request	B	13	false	false	barn	6	0.04	0	255	204	255	0.46666667	1.0	1.0	0.45	0.45
4	2	1	62.132	nextturn.request	B	14	false	false	goose	12	0.01	0	58	255	255	0.6287582	1.0	1.0	0.95	0.85
4	2	1	62.132	nextturn.request	B	15	false	false	spikes	13	0.0225	255	42	0	255	0.027450979	1.0	1.0	0.925	0.375
4	2	1	62.132	nextturn.request	B	16	false	false	monitor	8	0.04	176	0	255	255	0.78169936	1.0	1.0	0.35	0.15
4	2	1	62.132	nextturn.request	B	17	false	false	temple	16	0.0225	255	0	253	255	0.8346405	1.0	1.0	0.925	0.525
4	2	1	62.132	nextturn.request	B	18	false	false	boat	9	0.01	255	6	0	255	0.0039215684	1.0	1.0	0.05	0.75
4	2	1	62.132	nextturn.request	B	19	true	false	rock	7	0.04	255	0	3	255	0.99803925	1.0	1.0	0.6	0.7
4	2	1	62.132	nextturn.request	B	20	false	false	temple	16	0.01	149	255	0	255	0.23594773	1.0	1.0	0.15	0.1
5	2	1	71.585	selection.request	A	1	false	false	giraffe	9	0.04	0	255	58	255	0.3712418	1.0	1.0	0.55	0.15
5	2	1	71.585	selection.request	A	2	false	false	crown	10	0.0225	255	253	0	255	0.16535948	1.0	1.0	0.225	0.475
5	2	1	71.585	selection.request	A	3	false	false	lozenge	6	0.01	0	205	255	255	0.53267974	1.0	1.0	0.7	0.55
5	2	1	71.585	selection.request	A	4	false	false	rock	7	0.0225	255	75	0	255	0.049019605	1.0	1.0	0.225	0.925
5	2	1	71.585	selection.request	A	5	false	false	bridge	12	0.04	255	0	83	255	0.94575167	1.0	1.0	0.8	0.75
5	2	1	71.585	selection.request	A	6	false	false	arrow	8	0.01	255	0	207	255	0.86470586	1.0	1.0	0.05	0.55
5	2	1	71.585	selection.request	A	7	false	false	chevron	6	0.04	118	0	255	255	0.74379086	1.0	1.0	0.2	0.65
