EVENT	ROUND	SCORE	TIME	NAME	SUBMITTER	ENTITY	REFERENT	SELECTED	SHAPE	EDGE_COUNT	SIZE	RED	GREEN	BLUE	ALPHA	HUE	SATURATION	BRIGHTNESS	POSITION_X	POSITION_Y
1	1	0	11.813	nextturn.request	A	1	false	false	goose	12	0.0225	255	39	0	255	0.025490195	1.0	1.0	0.325	0.075
1	1	0	11.813	nextturn.request	A	2	false	false	lozenge	6	0.01	0	255	202	255	0.46535948	1.0	1.0	0.85	0.7
1	1	0	11.813	nextturn.request	A	3	false	false	chevron	6	0.04	50	255	0	255	0.3006536	1.0	1.0	0.6	0.8
1	1	0	11.813	nextturn.request	A	4	false	false	wedge	6	0.01	255	0	130	255	0.9150327	1.0	1.0	0.4	0.65
1	1	0	11.813	nextturn.request	A	5	false	false	head	10	0.04	0	83	255	255	0.61241835	1.0	1.0	0.25	0.6
1	1	0	11.813	nextturn.request	A	6	false	false	temple	16	0.0225	145	0	255	255	0.7614379	1.0	1.0	0.475	0.125
1	1	0	11.813	nextturn.request	A	7	false	false	mountain	7	0.04	85	0	255	255	0.72222227	1.0	1.0	0.85	0.55
1	1	0	11.813	nextturn.request	A	8	false	false	arrow	8	0.0225	255	148	0	255	0.09673202	1.0	1.0	0.925	0.275
1	1	0	11.813	nextturn.request	A	9	true	false	monitor	8	0.01	130	255	0	255	0.248366	1.0	1.0	0.65	0.25
1	1	0	11.813	nextturn.request	A	10	false	false	crown	10	0.0225	162	0	255	255	0.772549	1.0	1.0	0.675	0.475
1	1	0	11.813	nextturn.request	A	11	false	false	spikes	13	0.01	255	0	6	255	0.99607843	1.0	1.0	0.45	0.3
1	1	0	11.813	nextturn.request	A	12	false	false	chicken	12	0.04	255	0	76	255	0.9503268	1.0	1.0	0.4	0.85
1	1	0	11.813	nextturn.request	A	13	false	false	bridge	12	0.0225	0	255	24	255	0.34901962	1.0	1.0	0.075	0.775
1	1	0	11.813	nextturn.request	A	14	false	false	giraffe	9	0.04	255	0	37	255	0.97581697	1.0	1.0	0.5	0.5
1	1	0	11.813	nextturn.request	A	15	false	false	barn	6	0.01	0	206	255	255	0.5320261	1.0	1.0	0.15	0.45
1	1	0	11.813	nextturn.request	A	16	false	false	boat	9	0.0225	0	199	255	255	0.5366013	1.0	1.0	0.225	0.275
1	1	0	11.813	nextturn.request	A	17	false	false	rock	7	0.01	0	13	255	255	0.6581699	1.0	1.0	0.2	0.05
1	1	0	11.813	nextturn.request	A	18	false	false	lozenge	6	0.04	0	211	255	255	0.5287582	1.0	1.0	0.8	0.9
1	1	0	11.813	nextturn.request	A	19	false	false	boat	9	0.01	83	0	255	255	0.720915	1.0	1.0	0.3	0.45
1	1	0	11.813	nextturn.request	A	20	false	false	goose	12	0.0225	255	0	119	255	0.92222226	1.0	1.0	0.875	0.125
2	1	0	32.015	selection.request	B	1	false	false	goose	12	0.0225	255	39	0	255	0.025490195	1.0	1.0	0.325	0.075
2	1	0	32.015	selection.request	B	2	false	false	lozenge	6	0.01	0	255	202	255	0.46535948	1.0	1.0	0.85	0.7
2	1	0	32.015	selection.request	B	3	false	false	chevron	6	0.04	50	255	0	255	0.3006536	1.0	1.0	0.6	0.8
2	1	0	32.015	selection.request	B	4	false	false	wedge	6	0.01	255	0	130	255	0.9150327	1.0	1.0	0.4	0.65
