EVENT	ROUND	SCORE	TIME	NAME	SUBMITTER	ENTITY	REFERENT	SELECTED	SHAPE	EDGE_COUNT	SIZE	RED	GREEN	BLUE	ALPHA	HUE	SATURATION	BRIGHTNESS	POSITION_X	POSITION_Y
1	1	0	14.096	nextturn.request	A	1	false	false	lozenge	6	0.0225	13	0	255	255	0.67516345	1.0	1.0	0.525	0.175
1	1	0	14.096	nextturn.request	A	2	false	false	giraffe	9	0.04	255	0	223	255	0.85424834	1.0	1.0	0.7	0.7
1	1	0	14.096	nextturn.request	A	3	false	false	bridge	12	0.01	0	255	229	255	0.4830065	1.0	1.0	0.25	0.5
1	1	0	14.096	nextturn.request	A	4	false	false	mountain	7	0.04	255	0	23	255	0.98496735	1.0	1.0	0.7	0.35
1	1	0	14.096	nextturn.request	A	5	false	false	goose	12	0.01	255	0	220	255	0.85620916	1.0	1.0	0.75	0.1
1	1	0	14.096	nextturn.request	A	6	false	false	crown	10	0.0225	0	255	200	255	0.4640523	1.0	1.0	0.925	0.275
1	1	0	14.096	nextturn.request	A	7	false	false	rock	7	0.04	255	57	0	255	0.0372549	1.0	1.0	0.5	0.45
1	1	0	14.096	nextturn.request	A	8	false	false	chicken	12	0.0225	115	255	0	255	0.25816992	1.0	1.0	0.875	0.675
1	1	0	14.096	nextturn.request	A	9	false	false	wedge	6	0.01	116	0	255	255	0.7424836	1.0	1.0	0.35	0.35
1	1	0	14.096	nextturn.request	A	10	false	false	head	10	0.04	0	255	253	255	0.49869278	1.0	1.0	0.3	0.8
1	1	0	14.096	nextturn.request	A	11	true	false	barn	6	0.0225	166	0	255	255	0.7751634	1.0	1.0	0.125	0.675
1	1	0	14.096	nextturn.request	A	12	false	false	spikes	13	0.01	237	255	0	255	0.17843139	1.0	1.0	0.05	0.2
1	1	0	14.096	nextturn.request	A	13	false	false	boat	9	0.0225	255	0	218	255	0.85751635	1.0	1.0	0.225	0.275
1	1	0	14.096	nextturn.request	A	14	false	false	chevron	6	0.01	204	255	0	255	0.2	1.0	1.0	0.85	0.4
1	1	0	14.096	nextturn.request	A	15	false	false	temple	16	0.04	99	0	255	255	0.73137254	1.0	1.0	0.5	0.65
1	1	0	14.096	nextturn.request	A	16	false	false	monitor	8	0.01	0	159	255	255	0.5627451	1.0	1.0	0.3	0.1
1	1	0	14.096	nextturn.request	A	17	false	false	arrow	8	0.0225	0	102	255	255	0.59999996	1.0	1.0	0.675	0.925
1	1	0	14.096	nextturn.request	A	18	false	false	giraffe	9	0.04	253	0	255	255	0.8320262	1.0	1.0	0.5	0.9
1	1	0	14.096	nextturn.request	A	19	false	false	crown	10	0.0225	0	255	209	255	0.4699346	1.0	1.0	0.875	0.075
1	1	0	14.096	nextturn.request	A	20	false	false	barn	6	0.04	82	0	255	255	0.7202614	1.0	1.0	0.1	0.45
2	1	0	40.273	selection.request	B	1	false	false	lozenge	6	0.0225	13	0	255	255	0.67516345	1.0	1.0	0.525	0.175
2	1	0	40.273	selection.request	B	2	false	false	giraffe	9	0.04	255	0	223	255	0.85424834	1.0	1.0	0.7	0.7
2	1	0	40.273	selection.request	B	3	false	false	bridge	12	0.01	0	255	229	255	0.4830065	1.0	1.0	0.25	0.5
2	1	0	40.273	selection.request	B	4	false	false	mountain	7	0.04	255	0	23	255	0.98496735	1.0	1.0	0.7	0.35
2	1	0	40.273	selection.request	B	5	false	false	goose	12	0.01	255	0	220	255	0.85620916	1.0	1.0	0.75	0.1
2	1	0	40.273	selection.request	B	6	false	false	crown	10	0.0225	0	255	200	255	0.4640523	1.0	1.0	0.925	0.275
2	1	0	40.273	selection.request	B	7	false	false	rock	7	0.04	255	57	0	255	0.0372549	1.0	1.0	0.5	0.45
2	1	0	40.273	selection.request	B	8	false	false	chicken	12	0.0225	115	255	0	255	0.25816992	1.0	1.0	0.875	0.675
2	1	0	40.273	selection.request	B	9	false	false	wedge	6	0.01	116	0	255	255	0.7424836	1.0	1.0	0.35	0.35
2	1	0	40.273	selection.request	B	10	false	false	head	10	0.04	0	255	253	255	0.49869278	1.0	1.0	0.3	0.8
2	1	0	40.273	selection.request	B	11	true	true	barn	6	0.0225	166	0	255	255	0.7751634	1.0	1.0	0.825	0.875
2	1	0	40.273	selection.request	B	12	false	false	spikes	13	0.01	237	255	0	255	0.17843139	1.0	1.0	0.05	0.2
2	1	0	40.273	selection.request	B	13	false	false	boat	9	0.0225	255	0	218	255	0.85751635	1.0	1.0	0.225	0.275
2	1	0	40.273	selection.request	B	14	false	false	chevron	6	0.01	204	255	0	255	0.2	1.0	1.0	0.85	0.4
2	1	0	40.273	selection.request	B	15	false	false	temple	16	0.04	99	0	255	255	0.73137254	1.0	1.0	0.5	0.65
2	1	0	40.273	selection.request	B	16	false	false	monitor	8	0.01	0	159	255	255	0.5627451	1.0	1.0	0.3	0.1
