EVENT	ROUND	SCORE	TIME	NAME	SUBMITTER	ENTITY	REFERENT	SELECTED	SHAPE	EDGE_COUNT	SIZE	RED	GREEN	BLUE	ALPHA	HUE	SATURATION	BRIGHTNESS	POSITION_X	POSITION_Y
1	1	0	9.03	nextturn.request	A	1	false	false	monitor	8	0.01	0	255	29	255	0.35228756	1.0	1.0	0.1	0.85
1	1	0	9.03	nextturn.request	A	2	false	false	chevron	6	0.04	255	0	79	255	0.94836605	1.0	1.0	0.6	0.35
1	1	0	9.03	nextturn.request	A	3	false	false	goose	12	0.0225	255	192	0	255	0.1254902	1.0	1.0	0.375	0.575
1	1	0	9.03	nextturn.request	A	4	false	false	crown	10	0.04	0	191	255	255	0.54183006	1.0	1.0	0.9	0.2
1	1	0	9.03	nextturn.request	A	5	true	false	chicken	12	0.01	0	237	255	255	0.5117647	1.0	1.0	0.5	0.5
1	1	0	9.03	nextturn.request	A	6	false	false	arrow	8	0.0225	0	255	239	255	0.48954248	1.0	1.0	0.275	0.825
1	1	0	9.03	nextturn.request	A	7	false	false	bridge	12	0.04	237	0	255	255	0.82156867	1.0	1.0	0.7	0.1
1	1	0	9.03	nextturn.request	A	8	false	false	temple	16	0.01	0	255	215	255	0.4738562	1.0	1.0	0.65	0.65
1	1	0	9.03	nextturn.request	A	9	false	false	giraffe	9	0.0225	96	0	255	255	0.7294118	1.0	1.0	0.125	0.075
1	1	0	9.03	nextturn.request	A	10	false	false	lozenge	6	0.04	255	0	42	255	0.972549	1.0	1.0	0.5	0.75
1	1	0	9.03	nextturn.request	A	11	false	false	boat	9	0.01	255	0	142	255	0.90718955	1.0	1.0	0.95	0.9
1	1	0	9.03	nextturn.request	A	12	false	false	mountain	7	0.0225	255	0	177	255	0.8843137	1.0	1.0	0.125	0.575
1	1	0	9.03	nextturn.request	A	13	false	false	barn	6	0.04	190	255	0	255	0.20915031	1.0	1.0	0.5	0.15
1	1	0	9.03	nextturn.request	A	14	false	false	spikes	13	0.0225	57	0	255	255	0.70392156	1.0	1.0	0.825	0.725
1	1	0	9.03	nextturn.request	A	15	false	false	wedge	6	0.01	0	255	68	255	0.37777779	1.0	1.0	0.7	0.95
1	1	0	9.03	nextturn.request	A	16	false	false	rock	7	0.04	173	255	0	255	0.22026145	1.0	1.0	0.9	0.4
1	1	0	9.03	nextturn.request	A	17	false	false	head	10	0.01	255	182	0	255	0.11895424	1.0	1.0	0.1	0.25
1	1	0	9.03	nextturn.request	A	18	false	false	chevron	6	0.0225	255	0	109	255	0.92875814	1.0	1.0	0.125	0.375
1	1	0	9.03	nextturn.request	A	19	false	false	wedge	6	0.04	0	38	255	255	0.64183	1.0	1.0	0.3	0.1
1	1	0	9.03	nextturn.request	A	20	false	false	spikes	13	0.0225	84	0	255	255	0.7215686	1.0	1.0	0.575	0.925
2	1	0	17.001	selection.request	B	1	false	false	monitor	8	0.01	0	255	29	255	0.35228756	1.0	1.0	0.1	0.85
2	1	0	17.001	selection.request	B	2	false	false	chevron	6	0.04	255	0	79	255	0.94836605	1.0	1.0	0.6	0.35
2	1	0	17.001	selection.request	B	3	false	false	goose	12	0.0225	255	192	0	255	0.1254902	1.0	1.0	0.375	0.575
2	1	0	17.001	selection.request	B	4	false	false	crown	10	0.04	0	191	255	255	0.54183006	1.0	1.0	0.9	0.2
2	1	0	17.001	selection.request	B	5	true	true	chicken	12	0.01	0	237	255	255	0.5117647	1.0	1.0	0.45	0.35
2	1	0	17.001	selection.request	B	6	false	false	arrow	8	0.0225	0	255	239	255	0.48954248	1.0	1.0	0.275	0.825
2	1	0	17.001	selection.request	B	7	false	false	bridge	12	0.04	237	0	255	255	0.82156867	1.0	1.0	0.7	0.1
2	1	0	17.001	selection.request	B	8	false	false	temple	16	0.01	0	255	215	255	0.4738562	1.0	1.0	0.65	0.65
2	1	0	17.001	selection.request	B	9	false	false	giraffe	9	0.0225	96	0	255	255	0.7294118	1.0	1.0	0.125	0.075
2	1	0	17.001	selection.request	B	10	false	false	lozenge	6	0.04	255	0	42	255	0.972549	1.0	1.0	0.5	0.75
2	1	0	17.001	selection.request	B	11	false	false	boat	9	0.01	255	0	142	255	0.90718955	1.0	1.0	0.95	0.9
2	1	0	17.001	selection.request	B	12	false	false	mountain	7	0.0225	255	0	177	255	0.8843137	1.0	1.0	0.125	0.575
2	1	0	17.001	selection.request	B	13	false	false	barn	6	0.04	190	255	0	255	0.20915031	1.0	1.0	0.5	0.15
2	1	0	17.001	selection.request	B	14	false	false	spikes	13	0.0225	57	0	255	255	0.70392156	1.0	1.0	0.825	0.725
2	1	0	17.001	selection.request	B	15	false	false	wedge	6	0.01	0	255	68	255	0.37777779	1.0	1.0	0.7	0.95
2	1	0	17.001	selection.request	B	16	false	false	rock	7	0.04	173	255	0	255	0.22026145	1.0	1.0	0.9	0.4
2	1	0	17.001	selection.request	B	17	false	false	head	10	0.01	255	182	0	255	0.11895424	1.0	1.0	0.1	0.25
2	1	0	17.001	selection.request	B	18	false	false	chevron	6	0.0225	255	0	109	255	0.92875814	1.0	1.0	0.125	0.375
2	1	0	17.001	selection.request	B	19	false	false	wedge	6	0.04	0	38	255	255	0.64183	1.0	1.0	0.3	0.1
2	1	0	17.001	selection.request	B	20	false	false	spikes	13	0.0225	84	0	255	255	0.7215686	1.0	1.0	0.575	0.925
3	1	1	19.825	completedturn.request	A	1	false	false	monitor	8	0.01	0	255	29	255	0.35228756	1.0	1.0	0.1	0.85
3	1	1	19.825	completedturn.request	A	2	false	false	chevron	6	0.04	255	0	79	255	0.94836605	1.0	1.0	0.6	0.35
3	1	1	19.825	completedturn.request	A	3	false	false	goose	12	0.0225	255	192	0	255	0.1254902	1.0	1.0	0.375	0.575
3	1	1	19.825	completedturn.request	A	4	false	false	crown	10	0.04	0	191	255	255	0.54183006	1.0	1.0	0.9	0.2
3	1	1	19.825	completedturn.request	A	5	true	false	chicken	12	0.01	0	237	255	255	0.5117647	1.0	1.0	0.45	0.35
3	1	1	19.825	completedturn.request	A	6	false	false	arrow	8	0.0225	0	255	239	255	0.48954248	1.0	1.0	0.275	0.825
3	1	1	19.825	completedturn.request	A	7	false	false	bridge	12	0.04	237	0	255	255	0.82156867	1.0	1.0	0.7	0.1
3	1	1	19.825	completedturn.request	A	8	false	false	temple	16	0.01	0	255	215	255	0.4738562	1.0	1.0	0.65	0.65
3	1	1	19.825	completedturn.request	A	9	false	false	giraffe	9	0.0225	96	0	255	255	0.7294118	1.0	1.0	0.125	0.075
3	1	1	19.825	completedturn.request	A	10	false	false	lozenge	6	0.04	255	0	42	255	0.972549	1.0	1.0	0.5	0.75
3	1	1	19.825	completedturn.request	A	11	false	false	boat	9	0.01	255	0	142	255	0.90718955	1.0	1.0	0.95	0.9
3	1	1	19.825	completedturn.request	A	12	false	false	mountain	7	0.0225	255	0	177	255	0.8843137	1.0	1.0	0.125	0.575
3	1	1	19.825	completedturn.request	A	13	false	false	barn	6	0.04	190	255	0	255	0.20915031	1.0	1.0	0.5	0.15
3	1	1	19.825	completedturn.request	A	14	false	false	spikes	13	0.0225	57	0	255	255	0.70392156	1.0	1.0	0.825	0.725
3	1	1	19.825	completedturn.request	A	15	false	false	wedge	6	0.01	0	255	68	255	0.37777779	1.0	1.0	0.7	0.95
3	1	1	19.825	completedturn.request	A	16	false	false	rock	7	0.04	173	255	0	255	0.22026145	1.0	1.0	0.9	0.4
3	1	1	19.825	completedturn.request	A	17	false	false	head	10	0.01	255	182	0	255	0.11895424	1.0	1.0	0.1	0.25
3	1	1	19.825	completedturn.request	A	18	false	false	chevron	6	0.0225	255	0	109	255	0.92875814	1.0	1.0	0.125	0.375
3	1	1	19.825	completedturn.request	A	19	false	false	wedge	6	0.04	0	38	255	255	0.64183	1.0	1.0	0.3	0.1
3	1	1	19.825	completedturn.request	A	20	false	false	spikes	13	0.0225	84	0	255	255	0.7215686	1.0	1.0	0.575	0.925
4	2	1	22.602	nextturn.request	B	1	false	false	monitor	8	0.01	0	255	29	255	0.35228756	1.0	1.0	0.1	0.85
4	2	1	22.602	nextturn.request	B	2	false	false	chevron	6	0.04	255	0	79	255	0.94836605	1.0	1.0	0.6	0.35
4	2	1	22.602	nextturn.request	B	3	false	false	goose	12	0.0225	255	192	0	255	0.1254902	1.0	1.0	0.375	0.575
4	2	1	22.602	nextturn.request	B	4	false	false	crown	10	0.04	0	191	255	255	0.54183006	1.0	1.0	0.9	0.2
4	2	1	22.602	nextturn.request	B	5	false	false	chicken	12	0.01	0	237	255	255	0.5117647	1.0	1.0	0.45	0.35
4	2	1	22.602	nextturn.request	B	6	true	false	arrow	8	0.0225	0	255	239	255	0.48954248	1.0	1.0	0.275	0.825
4	2	1	22.602	nextturn.request	B	7	false	false	bridge	12	0.04	237	0	255	255	0.82156867	1.0	1.0	0.7	0.1
4	2	1	22.602	nextturn.request	B	8	false	false	temple	16	0.01	0	255	215	255	0.4738562	1.0	1.0	0.65	0.65
4	2	1	22.602	nextturn.request	B	9	false	false	giraffe	9	0.0225	96	0	255	255	0.7294118	1.0	1.0	0.125	0.075
4	2	1	22.602	nextturn.request	B	10	false	false	lozenge	6	0.04	255	0	42	255	0.972549	1.0	1.0	0.5	0.75
4	2	1	22.602	nextturn.request	B	11	false	false	boat	9	0.01	255	0	142	255	0.90718955	1.0	1.0	0.95	0.9
4	2	1	22.602	nextturn.request	B	12	false	false	mountain	7	0.0225	255	0	177	255	0.8843137	1.0	1.0	0.125	0.575
4	2	1	22.602	nextturn.request	B	13	false	false	barn	6	0.04	190	255	0	255	0.20915031	1.0	1.0	0.5	0.15
4	2	1	22.602	nextturn.request	B	14	false	false	spikes	13	0.0225	57	0	255	255	0.70392156	1.0	1.0	0.825	0.725
4	2	1	22.602	nextturn.request	B	15	false	false	wedge	6	0.01	0	255	68	255	0.37777779	1.0	1.0	0.7	0.95
4	2	1	22.602	nextturn.request	B	16	false	false	rock	7	0.04	173	255	0	255	0.22026145	1.0	1.0	0.9	0.4
4	2	1	22.602	nextturn.request	B	17	false	false	head	10	0.01	255	182	0	255	0.11895424	1.0	1.0	0.1	0.25
4	2	1	22.602	nextturn.request	B	18	false	false	chevron	6	0.0225	255	0	109	255	0.92875814	1.0	1.0	0.125	0.375
4	2	1	22.602	nextturn.request	B	19	false	false	wedge	6	0.04	0	38	255	255	0.64183	1.0	1.0	0.3	0.1
4	2	1	22.602	nextturn.request	B	20	false	false	spikes	13	0.0225	84	0	255	255	0.7215686	1.0	1.0	0.575	0.925
5	2	1	34.645	selection.request	A	1	false	false	monitor	8	0.01	0	255	29	255	0.35228756	1.0	1.0	0.1	0.85
5	2	1	34.645	selection.request	A	2	false	false	chevron	6	0.04	255	0	79	255	0.94836605	1.0	1.0	0.6	0.35
5	2	1	34.645	selection.request	A	3	false	false	goose	12	0.0225	255	192	0	255	0.1254902	1.0	1.0	0.375	0.575
5	2	1	34.645	selection.request	A	4	false	false	crown	10	0.04	0	191	255	255	0.54183006	1.0	1.0	0.9	0.2
5	2	1	34.645	selection.request	A	5	false	false	chicken	12	0.01	0	237	255	255	0.5117647	1.0	1.0	0.45	0.35
5	2	1	34.645	selection.request	A	6	true	true	arrow	8	0.0225	0	255	239	255	0.48954248	1.0	1.0	0.275	0.375
5	2	1	34.645	selection.request	A	7	false	false	bridge	12	0.04	237	0	255	255	0.82156867	1.0	1.0	0.7	0.1
5	2	1	34.645	selection.request	A	8	false	false	temple	16	0.01	0	255	215	255	0.4738562	1.0	1.0	0.65	0.65
5	2	1	34.645	selection.request	A	9	false	false	giraffe	9	0.0225	96	0	255	255	0.7294118	1.0	1.0	0.125	0.075
5	2	1	34.645	selection.request	A	10	false	false	lozenge	6	0.04	255	0	42	255	0.972549	1.0	1.0	0.5	0.75
5	2	1	34.645	selection.request	A	11	false	false	boat	9	0.01	255	0	142	255	0.90718955	1.0	1.0	0.95	0.9
5	2	1	34.645	selection.request	A	12	false	false	mountain	7	0.0225	255	0	177	255	0.8843137	1.0	1.0	0.125	0.575
5	2	1	34.645	selection.request	A	13	false	false	barn	6	0.04	190	255	0	255	0.20915031	1.0	1.0	0.5	0.15
5	2	1	34.645	selection.request	A	14	false	false	spikes	13	0.0225	57	0	255	255	0.70392156	1.0	1.0	0.825	0.725
5	2	1	34.645	selection.request	A	15	false	false	wedge	6	0.01	0	255	68	255	0.37777779	1.0	1.0	0.7	0.95
5	2	1	34.645	selection.request	A	16	false	false	rock	7	0.04	173	255	0	255	0.22026145	1.0	1.0	0.9	0.4
5	2	1	34.645	selection.request	A	17	false	false	head	10	0.01	255	182	0	255	0.11895424	1.0	1.0	0.1	0.25
5	2	1	34.645	selection.request	A	18	false	false	chevron	6	0.0225	255	0	109	255	0.92875814	1.0	1.0	0.125	0.375
5	2	1	34.645	selection.request	A	19	false	false	wedge	6	0.04	0	38	255	255	0.64183	1.0	1.0	0.3	0.1
5	2	1	34.645	selection.request	A	20	false	false	spikes	13	0.0225	84	0	255	255	0.7215686	1.0	1.0	0.575	0.925
6	2	2	36.923	completedturn.request	B	1	false	false	monitor	8	0.01	0	255	29	255	0.35228756	1.0	1.0	0.1	0.85
6	2	2	36.923	completedturn.request	B	2	false	false	chevron	6	0.04	255	0	79	255	0.94836605	1.0	1.0	0.6	0.35
6	2	2	36.923	completedturn.request	B	3	false	false	goose	12	0.0225	255	192	0	255	0.1254902	1.0	1.0	0.375	0.575
6	2	2	36.923	completedturn.request	B	4	false	false	crown	10	0.04	0	191	255	255	0.54183006	1.0	1.0	0.9	0.2
6	2	2	36.923	completedturn.request	B	5	false	false	chicken	12	0.01	0	237	255	255	0.5117647	1.0	1.0	0.45	0.35
6	2	2	36.923	completedturn.request	B	6	true	false	arrow	8	0.0225	0	255	239	255	0.48954248	1.0	1.0	0.275	0.375
6	2	2	36.923	completedturn.request	B	7	false	false	bridge	12	0.04	237	0	255	255	0.82156867	1.0	1.0	0.7	0.1
6	2	2	36.923	completedturn.request	B	8	false	false	temple	16	0.01	0	255	215	255	0.4738562	1.0	1.0	0.65	0.65
6	2	2	36.923	completedturn.request	B	9	false	false	giraffe	9	0.0225	96	0	255	255	0.7294118	1.0	1.0	0.125	0.075
6	2	2	36.923	completedturn.request	B	10	false	false	lozenge	6	0.04	255	0	42	255	0.972549	1.0	1.0	0.5	0.75
6	2	2	36.923	completedturn.request	B	11	false	false	boat	9	0.01	255	0	142	255	0.90718955	1.0	1.0	0.95	0.9
6	2	2	36.923	completedturn.request	B	12	false	false	mountain	7	0.0225	255	0	177	255	0.8843137	1.0	1.0	0.125	0.575
6	2	2	36.923	completedturn.request	B	13	false	false	barn	6	0.04	190	255	0	255	0.20915031	1.0	1.0	0.5	0.15
